ProviderID,ProviderName,CourseName,COURSEID,YEAR,UNIT,UNITPRICE,UNITCOUNT,CURRENCY,TOTALANNUALFEE,TOTALCOURSEFEE,FeeLink
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Pathology and Laboratory Medicine,SN_C_2850,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Pharmacology,SN_C_2851,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Philosophy,SN_C_2852,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Physics,SN_C_2853,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Physiology,SN_C_2854,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Political Science and International Relations,SN_C_2855,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Professional Economics,SN_C_2856,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Psychology (Extended Major),SN_C_2857,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Spanish Studies,SN_C_2858,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Sport Science,SN_C_2859,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,"Direct Entry - Bachelor of Philosophy (Honours) - Sport Science, Exercise and Health (Extended Major)",SN_C_2860,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Wildlife Conservation (Extended Major),SN_C_2861,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Work and Employment Relations,SN_C_2862,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Philosophy (Honours) - Zoology,SN_C_2863,2025,,1083.33,,AUD,52000.00,208000.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Agribusiness,SN_C_2864,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Agricultural Science,SN_C_2865,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Agricultural Technology,SN_C_2866,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Anatomy and Human Biology,SN_C_2867,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Biochemistry and Molecular Biology,SN_C_2868,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Biochemistry of Nutrition,SN_C_2869,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Botany,SN_C_2870,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Chemistry,SN_C_2871,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Chemistry - Physical and Analytical,SN_C_2872,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Chemistry - Synthetic,SN_C_2873,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
SN_C_2726,The University of Western Australia (UWA) - INTO,Direct Entry - Bachelor of Science - Computer Science,SN_C_2874,2025,,1025.00,,AUD,49200.00,196800.00,https://www.fees.uwa.edu.au/Calculator?_gl=1*qqv472*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGgw*_fplc*d1BJWDM3bGh0WGc2U1RFVFFGejFMSXRRYlR5QXFJdE1Fd3h4T2JoZFJ3QXAxa0hTZmhpNkVEeGpkanJENCUyQlg4Rm5OOVh3TEtkdEQ5JTJGZWJHUFA0ZXp1WXhZeDM5MzFNQTUyJTJCV2pQMnJiZjc4dnZEcnNRV3lNb0xkdEJnWnZ3JTNEJTNE*_ga_3TZVGFFX6H*czE3NTQzNjE1MTgkbzMkZzEkdDE3NTQzNjE2ODIkajM4JGwwJGg4MDg1NTY1NjU.
